8192,8.594000,4.131000
8192,8.781000,4.793000
8192,8.441000,4.170000
8192,8.814000,4.187000
8192,8.372000,4.250000
8192,8.438000,4.308000
8192,8.526000,4.344000
8192,8.462000,4.850000
8192,8.477000,4.728000
16384,17.383000,10.193000
16384,17.805000,10.073000
16384,17.775000,10.538000
16384,16.957000,9.764000
16384,16.842000,8.992000
16384,17.210000,10.244000
16384,16.548000,10.357000
16384,16.748000,10.751000
16384,16.527000,11.233000
16384,16.357000,10.983000
16384,16.393000,10.812000
16384,16.143000,11.088000
16384,16.849000,11.632000
16384,18.334000,11.098000
16384,17.165000,10.617000
16384,18.001000,10.227000
16384,16.899000,10.808000
16384,17.496000,10.176000
16384,17.125000,9.828000
16384,17.125000,10.953000
16384,16.821000,10.777000
32768,33.633000,23.447000
32768,33.993000,23.820000
32768,33.499000,23.761000
32768,34.832000,24.754000
32768,33.729000,24.172000
32768,36.591000,24.568000
32768,34.254000,24.645000
32768,33.800000,24.413000
32768,33.598000,24.356000
32768,34.057000,24.952000
32768,33.548000,23.432000
32768,34.774000,24.970000
32768,34.424000,23.268000
32768,33.199000,22.526000
32768,35.325000,24.767000
32768,34.764000,25.360000
32768,33.452000,22.691000
32768,34.356000,22.348000
32768,34.322000,25.599000
32768,33.475000,23.486000
32768,34.394000,25.966000
65536,67.370000,52.226000
65536,67.528000,53.310000
65536,67.372000,54.442000
65536,66.764000,55.280000
65536,66.715000,48.722000
65536,68.161000,53.292000
65536,71.237000,51.606000
65536,67.302000,52.678000
65536,66.693000,50.095000
65536,67.538000,50.399000
65536,70.513000,57.571000
65536,66.816000,54.812000
65536,67.778000,50.102000
65536,67.799000,54.371000
65536,67.053000,54.024000
65536,69.494000,51.318000
65536,67.660000,52.192000
65536,67.377000,52.554000
65536,69.264000,50.306000
65536,67.788000,50.457000
65536,67.898000,50.943000
131072,133.461000,110.078000
131072,135.146000,110.582000
131072,136.033000,108.354000
131072,134.647000,109.343000
131072,135.277000,109.368000
131072,136.033000,110.585000
131072,135.163000,110.566000
131072,133.861000,108.415000
131072,133.764000,110.676000
131072,134.647000,109.356000
131072,136.924000,111.500000
131072,136.104000,112.879000
131072,135.800000,110.805000
131072,134.135000,112.546000
131072,136.256000,110.717000
131072,134.440000,110.137000
131072,138.928000,109.053000
131072,132.984000,110.551000
131072,133.646000,108.956000
131072,135.055000,110.956000
131072,134.231000,104.694000
262144,267.853000,220.898000
262144,268.025000,220.538000
262144,268.427000,217.299000
262144,267.425000,222.298000
262144,267.682000,224.469000
262144,266.564000,218.665000
262144,270.784000,219.799000
262144,268.271000,220.867000
262144,269.732000,218.615000
262144,265.524000,223.480000
262144,268.862000,220.699000
262144,272.813000,224.428000
262144,266.921000,221.562000
262144,267.347000,221.288000
262144,267.781000,221.709000
262144,268.900000,218.043000
262144,266.925000,221.165000
262144,269.812000,221.676000
262144,269.465000,219.942000
262144,269.322000,222.074000
262144,266.668000,218.132000
524288,535.283000,445.488000
524288,538.584000,445.906000
524288,537.981000,442.417000
524288,537.939000,424.826000
524288,532.074000,431.032000
524288,539.253000,443.617000
524288,532.886000,443.582000
524288,535.578000,441.365000
524288,533.322000,444.929000
524288,540.158000,439.530000
524288,538.456000,446.977000
524288,535.315000,446.656000
524288,533.197000,446.199000
524288,532.309000,421.468000
524288,538.124000,445.806000
524288,539.292000,446.070000
524288,535.773000,447.249000
524288,537.018000,446.008000
524288,538.902000,449.462000
524288,534.297000,446.399000
524288,532.755000,443.477000
1048576,1104.260000,891.365000
1048576,1081.783000,900.821000
1048576,1084.679000,904.226000
1048576,1073.450000,894.195000
1048576,1079.957000,813.948000
1048576,1089.267000,902.723000
1048576,1091.167000,899.260000
1048576,1078.743000,900.559000
1048576,1082.764000,899.007000
1048576,1085.502000,907.746000
1048576,1089.173000,899.906000
1048576,1081.690000,904.326000
1048576,1090.131000,890.206000
1048576,1075.732000,900.325000
1048576,1087.236000,895.313000
1048576,1084.158000,896.153000
1048576,1083.292000,890.103000
1048576,1112.688000,883.547000
1048576,1083.946000,902.467000
1048576,1074.683000,908.737000
1048576,1084.406000,893.456000
